1000000                 100
        1.50714        5.02289        1.49062        5.03003      0.0109317      0.0258984     0.00647134      0.0184057
        1.50577        5.02705        1.49097         5.0293      0.0105748      0.0251868     0.00621689      0.0176694
        1.50606        5.02871        1.49151        5.01984      0.0101643      0.0242555     0.00599805       0.019432
        1.50598        5.02791        1.49434        5.01728     0.00978099      0.0233536      0.0064262      0.0188735
        1.50576        5.02549        1.49532        5.01401     0.00942763      0.0226334     0.00626948      0.0184779
         1.5079        5.02316        1.49649        5.00955     0.00934566      0.0219631     0.00616257      0.0183797
        1.50763        5.02593        1.49529        5.00446     0.00903285      0.0213986     0.00607461      0.0184697
        1.51108        5.02811        1.49425        4.99958     0.00939236      0.0208114     0.00596715      0.0185196
        1.50835        5.02419        1.49564        4.99786     0.00949485      0.0205295     0.00594397      0.0180136
        1.50869         5.0193        1.49563        4.99458     0.00920877      0.0204885     0.00576105      0.0177652
        1.50875        5.02146        1.49511        4.99311     0.00893406      0.0199936     0.00561329      0.0172968
        1.50859        5.02632         1.4962        4.98959     0.00867656      0.0200137     0.00555965      0.0171606
        1.50724        5.02507        1.49758        4.99089     0.00853947      0.0194904     0.00557725      0.0167273
         1.5062           5.02        1.49598        4.98693     0.00836984      0.0196212     0.00565782      0.0167429
        1.50601        5.01282        1.49794        4.98427     0.00814887       0.020403     0.00584586       0.016512
        1.50806        5.01386        1.49712        4.98422     0.00819683      0.0198999     0.00575263      0.0160831
        1.50763        5.01698        1.49611        4.99105     0.00800058      0.0196464     0.00569617      0.0170968
        1.50626        5.02084        1.49735        4.98874     0.00792334      0.0195462     0.00569032      0.0168339
        1.50452        5.01726        1.49724        4.98707     0.00792637      0.0194093     0.00555426      0.0165126
        1.50481         5.0156        1.49466        4.98592     0.00774548      0.0190251     0.00600338      0.0161647
        1.50356        5.01619        1.49493        4.99343     0.00766978      0.0185971     0.00587151      0.0174887
        1.50225         5.0164         1.4939        4.99538     0.00761039      0.0181803     0.00583142      0.0172065
        1.50121        5.01631        1.49329        4.99925     0.00751565      0.0177809      0.0057356      0.0172674
        1.50113         5.0202        1.49358        4.99957     0.00735447      0.0178273     0.00561973       0.016899
        1.49881        5.01946        1.49365        4.99695     0.00756299      0.0174678     0.00550182      0.0167497
        1.49775        5.02024        1.49418         4.9965     0.00748328      0.0171256     0.00541474      0.0164104
        1.49791        5.01986        1.49341        4.99439     0.00733391       0.016784      0.0053616      0.0162171
        1.49745        5.01968         1.4936        4.99308     0.00720353      0.0164526     0.00525886      0.0159499
        1.49806        5.01855        1.49318        4.99351     0.00709038      0.0161728     0.00517344       0.015646
        1.49794        5.02047        1.49353        4.99375     0.00695649      0.0159808      0.0050867      0.0153499
        1.49692        5.01917        1.49454        4.99469     0.00690141      0.0157356     0.00509278      0.0150923
        1.49588        5.01979        1.49474        4.99435     0.00685464      0.0154592     0.00500343      0.0148192
        1.49594        5.01894        1.49581         4.9957     0.00673139      0.0152046     0.00502863      0.0146144
        1.49585        5.01616        1.49562        4.99241     0.00661285      0.0151917     0.00494327      0.0147272
        1.49589        5.01607        1.49735        4.99628     0.00649796      0.0149278     0.00515379       0.014978
        1.49599        5.01533        1.49834        5.00217      0.0063877      0.0146912     0.00516238       0.015858
        1.49493        5.01271        1.49778         5.0025     0.00637013      0.0146795       0.005107      0.0155949
        1.49442         5.0105        1.49693        5.00379     0.00628489      0.0146058     0.00509403      0.0153912
        1.49436        5.01118        1.49748        5.00591     0.00618305      0.0143847     0.00504151      0.0152884
        1.49546        5.01107        1.49883        5.00303     0.00618362       0.014155     0.00514294      0.0153162
        1.49512        5.01394        1.49916        5.00335     0.00609564      0.0142257     0.00507226      0.0150782
        1.49532        5.01444        1.49879         5.0029     0.00600432       0.014014     0.00500746      0.0148511
        1.49477        5.01267        1.49862        5.00224     0.00593832      0.0139136     0.00493394      0.0146391
        1.49482        5.01158        1.49914        5.00108     0.00584926      0.0137473     0.00488822       0.014466
        1.49517        5.00967        1.49914        5.00108     0.00577316      0.0136771      0.0048158      0.0142517
        1.49563        5.00992        1.49991        5.00175     0.00570707      0.0134797      0.0048068      0.0140594
        1.49602        5.01204        1.50013        5.00341     0.00563862      0.0134531      0.0047428      0.0139563
        1.49731          5.011        1.50048        5.00308     0.00570612      0.0133027     0.00468823      0.0137622
        1.49664        5.01199         1.5006        5.00303     0.00566515       0.013154      0.0046243      0.0135698
        1.49634        5.01281        1.50042         5.0032     0.00559509      0.0129986     0.00456425      0.0133838
        1.49542        5.01045         1.4999        5.00174     0.00559548      0.0130372     0.00453142      0.0132828
         1.4964        5.01077        1.49972         5.0021      0.0056064       0.012866     0.00447409      0.0131093
        1.49713        5.01046        1.49876        5.00282     0.00558029      0.0126994     0.00451908      0.0129557
        1.49703        5.01118        1.49863         5.0031     0.00550836      0.0125541     0.00446178      0.0127894
        1.49661        5.00983        1.49835        5.00201     0.00545313       0.012465      0.0044131      0.0126711
         1.4964        5.00971         1.4976         5.0019     0.00538796      0.0123068     0.00442185      0.0125102
        1.49629        5.01037         1.4975        5.00138     0.00532125      0.0121695     0.00436744      0.0123639
        1.49634        5.00875        1.49805        5.00266     0.00525543       0.012127     0.00434888      0.0122775
         1.4966        5.00796        1.49831          5.004     0.00519708      0.0120039     0.00430331      0.0122002
        1.49693        5.00672        1.49859        5.00409     0.00514514      0.0119232     0.00426011      0.0120527
        1.49748        5.00391        1.49811        5.00475     0.00511276      0.0121102     0.00423557      0.0119265
        1.49827        5.00364        1.49765        5.00517     0.00511355        0.01197     0.00421112      0.0117931
        1.49825        5.00456        1.49734        5.00499     0.00505378      0.0118655     0.00417304      0.0116565
        1.49796        5.00458        1.49829        5.00351     0.00500359      0.0117284     0.00423164      0.0116174
        1.49804        5.00323        1.49841        5.00328     0.00494695      0.0116734     0.00418492      0.0114868
        1.49787        5.00275        1.49886        5.00191     0.00489397      0.0115515     0.00416211      0.0114395
        1.49798        5.00387        1.49877         5.0017     0.00484056      0.0114772      0.0041165      0.0113136
        1.49871        5.00449        1.49922        5.00119     0.00484202      0.0113675     0.00409522      0.0112003
         1.4984        5.00485        1.50024        5.00218       0.004799      0.0112489      0.0041792      0.0111224
        1.49859        5.00456        1.50092         5.0024     0.00475089      0.0111309     0.00418834      0.0110043
        1.49872        5.00497        1.50079         5.0017     0.00470192      0.0110193     0.00414537      0.0109093
        1.49831        5.00205        1.50168        5.00156     0.00467015      0.0112869     0.00419626      0.0107947
        1.49781        5.00121         1.5018        5.00257     0.00464793      0.0112004      0.0041539      0.0107297
        1.49725        4.99899        1.50181        5.00264     0.00463405      0.0113038     0.00411087      0.0106187
        1.49727        5.00001        1.50179        5.00263     0.00458655      0.0112342     0.00406874      0.0105098
        1.49739        5.00043         1.5011        5.00263     0.00454172      0.0111281     0.00408608      0.0104031
        1.49675        5.00004        1.50115        5.00197      0.0045417      0.0110231     0.00404527      0.0103196
